Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,88.10750388802488,80.81278624120971,96.6,44.4,84.6,93.4,85.6,92.8,52.5,90.0,80.9,89.2,94.6,48.1,87.2,86.7,87.4,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,86.61547433903576,79.56940593933416,96.6,45.7,81.3,93.2,84.7,92.6,54.9,89.5,72.0,89.4,94.6,49.9,85.2,81.2,87.0,../metadata/isruc_with_channel_eeg_c4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_f4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,74.9371251692784,69.14145000546377,90.9,19.5,79.0,75.3,88.2,84.3,75.8,69.0,78.3,68.0,87.5,31.0,73.7,76.8,76.8,../metadata/isruc_with_channel_eeg_f4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_f4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,86.97523698974658,80.070415681011,95.1,48.4,84.7,90.3,83.5,91.3,48.4,88.2,82.5,89.0,93.1,48.4,86.4,86.2,86.2,../metadata/isruc_with_channel_eeg_f4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_f4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,86.61249758173727,79.07355100845156,94.1,49.5,82.4,89.6,87.7,92.4,41.8,89.7,83.3,81.5,93.3,45.3,85.9,86.3,84.5,../metadata/isruc_with_channel_eeg_f4_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_f4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,74.47511664074649,67.78056317246649,92.1,18.7,83.9,71.9,82.4,87.5,76.1,61.9,81.1,63.4,89.8,30.1,71.2,76.2,71.7,../metadata/isruc_with_channel_eeg_f4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_f4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,85.37130637636079,78.14308661149492,96.5,32.2,84.6,94.2,82.8,91.2,67.4,85.5,75.7,86.0,93.8,43.6,85.0,83.9,84.4,../metadata/isruc_with_channel_eeg_f4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_f4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,87.53402021772939,80.41274299845452,97.7,39.9,84.8,90.5,85.7,90.2,55.4,89.0,84.4,89.8,93.8,46.4,86.8,87.3,87.7,../metadata/isruc_with_channel_eeg_f4_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_o2_a1_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,73.36041787579802,65.68822371538333,92.6,22.6,70.1,67.5,91.5,79.0,49.7,76.2,85.2,48.8,85.3,31.1,73.0,75.3,63.7,../metadata/isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_o2_a1_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,86.01276842716192,77.82207858009858,93.4,42.7,83.5,88.4,85.0,89.2,37.6,88.6,85.2,85.2,91.3,40.0,86.0,86.7,85.1,../metadata/isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_o2_a1_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,86.95589088798607,78.8367666887089,95.4,47.9,82.5,91.3,86.3,91.6,37.9,90.8,81.8,85.1,93.4,42.3,86.5,86.3,85.7,../metadata/isruc_with_channel_eeg_o2_a1_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_o2_a1_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_o2_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_o2_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,75.45198289269051,68.78363875150261,93.2,28.5,71.8,66.0,94.5,82.3,58.3,70.4,89.5,57.1,87.4,38.3,71.1,76.0,71.2,../metadata/isruc_with_channel_eeg_o2_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_isruc_eeg_o2_a1_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_o2_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,86.13433125972006,78.90811562474698,98.0,43.3,80.9,95.2,80.9,89.3,56.4,91.9,70.9,88.9,93.5,49.0,86.1,81.3,84.7,../metadata/isruc_with_channel_eeg_o2_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_o2_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_o2_a1_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,87.68468118195958,80.49335376679906,97.1,43.6,84.3,89.9,86.3,92.1,53.4,89.0,83.2,87.6,94.5,48.0,86.6,86.4,86.9,../metadata/isruc_with_channel_eeg_o2_a1_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_o2_a1_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_c4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,72.64461211065971,66.74720442903438,85.0,20.1,71.5,91.0,85.3,79.7,72.6,75.4,56.9,69.4,82.3,31.5,73.4,70.0,76.6,../metadata/mass_ss1_with_channel_eeg_c4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_c4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,86.44321919133293,79.03586818901955,94.7,43.7,82.6,92.1,86.3,91.6,46.5,89.6,79.1,85.5,93.2,45.1,86.0,85.1,85.9,../metadata/mass_ss1_with_channel_eeg_c4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_c4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,87.19771715999225,80.78670532652396,96.0,48.3,85.1,86.2,87.5,90.0,53.2,88.4,86.8,86.9,92.9,50.7,86.7,86.5,87.2,../metadata/mass_ss1_with_channel_eeg_c4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,68.33689735614307,61.15809816430935,86.4,20.0,68.9,91.4,52.8,82.0,60.2,60.8,50.1,76.1,84.2,30.0,64.6,64.7,62.3,../metadata/mass_ss1_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,87.85964230171072,80.55233191562486,94.8,43.3,85.4,90.3,89.5,92.5,52.0,89.6,84.5,84.8,93.6,47.3,87.5,87.3,87.1,../metadata/mass_ss1_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,88.31162519440123,80.84051483217159,97.6,43.8,84.8,91.1,86.3,91.6,49.9,90.5,84.4,89.4,94.5,46.6,87.6,87.6,87.9,../metadata/mass_ss1_with_channel_eeg_c4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20676,71.15012574966144,63.80823069728917,86.1,17.3,69.3,97.3,89.3,87.0,72.6,73.1,36.2,73.4,86.5,28.0,71.1,52.8,80.6,../metadata/mass_ss1_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_shhs1_normal_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20676,85.81930740955698,79.61064058590017,92.9,47.4,83.3,88.7,87.1,88.6,57.0,90.1,81.8,81.1,90.7,51.8,86.5,85.1,84.0,../metadata/mass_ss1_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_normal_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20676,87.21706326175276,79.50345116139253,96.2,51.2,84.9,84.9,85.8,90.1,38.6,88.1,88.1,89.3,93.0,44.0,86.5,86.5,87.5,../metadata/mass_ss1_with_channel_eeg_f4_to_shhs1_normal_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_shhs1_normal_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,20576,59.200038880248826,51.201586550109354,86.0,20.3,62.5,98.8,31.9,84.0,48.8,39.3,31.6,83.2,85.0,28.7,48.3,47.9,46.1,../metadata/mass_ss1_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_shhs1_osa_eeg_c4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,20576,87.47569984447901,80.38738850963037,97.2,40.7,84.3,91.4,87.8,91.3,60.2,90.2,83.1,82.4,94.2,48.6,87.2,87.0,85.0,../metadata/mass_ss1_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_shhs1_osa_eeg_c4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,20576,88.13666407465007,80.15376008864237,95.2,49.5,84.1,93.4,85.2,94.0,43.3,90.9,79.6,88.1,94.6,46.2,87.4,86.0,86.6,../metadata/mass_ss1_with_channel_eeg_f4_to_shhs1_osa_with_channel_eeg_c4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_shhs1_osa_eeg_c4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
